precision,recall
0.0672999462943072,1.0
0.06730220536403612,1.0
0.06730446458543135,1.0
0.06730672395850817,1.0
0.06730898348328186,1.0
0.06731124315976768,1.0
0.06731350298798093,1.0
0.06731576296793688,1.0
0.06731802309965082,1.0
0.06732254381841381,1.0
0.06732932603512543,1.0
0.06733158707770838,1.0
0.06733384827215637,1.0
0.06733610961848469,1.0
0.06733837111670865,1.0
0.06734063276684356,1.0
0.06734289456890472,1.0
0.06734515652290743,1.0
0.06734741862886702,1.0
0.0673496808867988,1.0
0.06735194329671806,1.0
0.06735420585864015,1.0
0.06735646857258037,1.0
0.06735873143855406,1.0
0.06736099445657652,1.0
0.06736325762666308,1.0
0.06736552094882908,1.0
0.06736778442308984,1.0
0.0673700480494607,1.0
0.06737231182795698,1.0
0.06737457575859404,1.0
0.06737910407635178,1.0
0.06738136846350316,1.0
0.06738363300285666,1.0
0.06738589769442764,1.0
0.06738816253823143,1.0
0.06739042753428341,1.0
0.0673926926825989,1.0
0.06739495798319328,1.0
0.06739722343608189,1.0
0.06739948904128008,1.0
0.06740175479880324,1.0
0.06740402070866672,1.0
0.06740628677088586,1.0
0.06740855298547606,1.0
0.06741081935245267,1.0
0.06741308587183108,1.0
0.06741535254362664,1.0
0.06741761936785474,1.0
0.06741988634453075,1.0
0.06742215347367005,1.0
0.06742442075528803,1.0
0.06742668818940005,1.0
0.06742895577602152,1.0
0.06743122351516782,1.0
0.06743349140685434,1.0
0.06743575945109646,1.0
0.06743802764790958,1.0
0.06744029599730912,1.0
0.06744256449931044,1.0
0.06744483315392896,1.0
0.06744710196118008,1.0
0.0674493709210792,1.0
0.06745164003364172,1.0
0.06745390929888306,1.0
0.06745617871681862,1.0
0.06745844828746383,1.0
0.06746071801083409,1.0
0.06746298788694483,1.0
0.06746525791581143,1.0
0.06746752809744935,1.0
0.067469798431874,1.0
0.06747206891910082,1.0
0.06747433955914521,1.0
0.06747661035202261,1.0
0.06747888129774846,1.0
0.06748115239633817,1.0
0.06748342364780721,1.0
0.06748569505217099,1.0
0.06748796660944495,1.0
0.06749023831964454,1.0
0.0674925101827852,1.0
0.06749478219888239,1.0
0.06749705436795152,1.0
0.06749932669000808,1.0
0.0675015991650675,1.0
0.06750387179314524,1.0
0.06750614457425676,1.0
0.0675084175084175,1.0
0.06751069059564295,1.0
0.06751296383594856,1.0
0.06751523722934977,1.0
0.06751751077586207,1.0
0.06751978447550093,1.0
0.06752205832828181,1.0
0.06752433233422019,1.0
0.06752660649333153,1.0
0.06752888080563134,1.0
0.06753115527113507,1.0
0.0675334298898582,1.0
0.06753570466181623,1.0
0.06753797958702462,1.0
0.06754025466549889,1.0
0.06754252989725451,1.0
0.06754480528230697,1.0
0.06754708082067176,1.0
0.06754935651236439,1.0
0.06755163235740036,1.0
0.06755390835579515,1.0
0.06755618450756427,1.0
0.06755846081272322,1.0
0.06756073727128753,1.0
0.06756301388327268,1.0
0.06756529064869418,1.0
0.06756756756756757,1.0
0.06756984463990834,1.0
0.067572121865732,1.0
0.0675743992450541,1.0
0.06757667677789013,1.0
0.06757895446425562,1.0
0.0675812323041661,1.0
0.06758351029763711,1.0
0.06758578844468414,1.0
0.06758806674532276,1.0
0.0675903451995685,1.0
0.06759262380743687,1.0
0.06759490256894343,1.0
0.06759718148410371,1.0
0.06759946055293324,1.0
0.06760173977544759,1.0
0.06760401915166228,1.0
0.06760629868159287,1.0
0.06760857836525493,1.0
0.06761085820266396,1.0
0.06761313819383558,1.0
0.06761541833878529,1.0
0.06761769863752867,1.0
0.06761997909008127,1.0
0.06762225969645869,1.0
0.06762454045667644,1.0
0.06762682137075013,1.0
0.06762910243869531,1.0
0.06763138366052755,1.0
0.06763366503626243,1.0
0.06763594656591553,1.0
0.06763822824950241,1.0
0.06764051008703865,1.0
0.06764279207853986,1.0
0.06764507422402159,1.0
0.06764735652349944,1.0
0.067649638976989,1.0
0.06765192158450585,1.0
0.0676542043460656,1.0
0.06765648726168381,1.0
0.06765877033137613,1.0
0.0676610535551581,1.0
0.06766333693304535,1.0
0.06766562046505349,1.0
0.06766790415119811,1.0
0.06767018799149482,1.0
0.06767247198595923,1.0
0.06767475613460695,1.0
0.0676770404374536,1.0
0.06767932489451477,1.0
0.06768160950580611,1.0
0.0676838942713432,1.0
0.06768617919114171,1.0
0.06768846426521724,1.0
0.06769074949358542,1.0
0.06769303487626185,1.0
0.0676953204132622,1.0
0.06769760610460208,1.0
0.06769989195029713,1.0
0.06770217795036299,1.0
0.06770446410481529,1.0
0.06770675041366968,1.0
0.06770903687694178,1.0
0.06771132349464726,1.0
0.06771361026680175,1.0
0.06771589719342092,1.0
0.0677181842745204,1.0
0.06772047151011586,1.0
0.06772275890022293,1.0
0.06772504644485729,1.0
0.06772733414403459,1.0
0.0677296219977705,1.0
0.06773191000608067,1.0
0.06773419816898078,1.0
0.06773648648648649,1.0
0.06773877495861347,1.0
0.06774106358537739,1.0
0.06774335236679394,1.0
0.06774564130287877,1.0
0.06774793039364757,1.0
0.06775021963911604,1.0
0.06775250903929983,1.0
0.06775479859421465,1.0
0.06775708830387618,1.0
0.0677593781683001,1.0
0.06776166818750211,1.0
0.0677639583614979,1.0
0.06776624869030318,1.0
0.06776853917393362,1.0
0.06777082981240494,1.0
0.06777312060573283,1.0
0.067775411553933,1.0
0.06777770265702115,1.0
0.06777999391501302,1.0
0.06778228532792427,1.0
0.06778457689577065,1.0
0.06778686861856785,1.0
0.06778916049633162,1.0
0.06779145252907763,1.0
0.06779374471682165,1.0
0.06779603705957936,1.0
0.06779832955736652,1.0
0.06780062221019884,1.0
0.06780291501809205,1.0
0.06780520798106189,1.0
0.06780750109912408,1.0
0.06780979437229437,1.0
0.06781208780058849,1.0
0.06781438138402218,1.0
0.06781667512261119,1.0
0.06781896901637126,1.0
0.06782126306531813,1.0
0.06782355726946757,1.0
0.0678258516288353,1.0
0.06782814614343707,1.0
0.06783044081328868,1.0
0.06783273563840585,1.0
0.06783503061880435,1.0
0.06783732575449994,1.0
0.06783962104550838,1.0
0.06784191649184544,1.0
0.06784421209352688,1.0
0.06784650785056849,1.0
0.06784880376298602,1.0
0.06785109983079526,1.0
0.06785339605401199,1.0
0.06785569243265195,1.0
0.06785798896673097,1.0
0.06786028565626481,1.0
0.06786258250126925,1.0
0.06786487950176008,1.0
0.0678671766577531,1.0
0.0678694739692641,1.0
0.06787177143630886,1.0
0.06787406905890318,1.0
0.06787636683706287,1.0
0.0678786647708037,1.0
0.06788096286014152,1.0
0.06788326110509209,1.0
0.06788555950567124,1.0
0.06788785806189476,1.0
0.06789015677377848,1.0
0.06789245564133821,1.0
0.06789475466458976,1.0
0.06789705384354894,1.0
0.06789935317823156,1.0
0.06790165266865349,1.0
0.0679039523148305,1.0
0.06790625211677843,1.0
0.06790855207451313,1.0
0.0679108521880504,1.0
0.06791315245740609,1.0
0.06791545288259603,1.0
0.06791775346363606,1.0
0.06792005420054201,1.0
0.06792235509332972,1.0
0.06792465614201504,1.0
0.06792695734661382,1.0
0.06792925870714189,1.0
0.06789767914619685,0.9995012468827931
0.06789997967066477,0.9995012468827931
0.06790228035103175,0.9995012468827931
0.06790458118731363,0.9995012468827931
0.06790688217952628,0.9995012468827931
0.06790918332768553,0.9995012468827931
0.06791148463180724,0.9995012468827931
0.06791378609190728,0.9995012468827931
0.06791608770800149,0.9995012468827931
0.06791838948010574,0.9995012468827931
0.0679206914082359,0.9995012468827931
0.06792299349240781,0.9995012468827931
0.06792529573263736,0.9995012468827931
0.0679275981289404,0.9995012468827931
0.06792990068133284,0.9995012468827931
0.06793220338983051,0.9995012468827931
0.0679345062544493,0.9995012468827931
0.0679368092752051,0.9995012468827931
0.06793911245211377,0.9995012468827931
0.06794141578519121,0.9995012468827931
0.06794602291991592,0.9995012468827931
0.06794832672159495,0.9995012468827931
0.06795293479366586,0.9995012468827931
0.06795523906408953,0.9995012468827931
0.06795754349079318,0.9995012468827931
0.06795984807379273,0.9995012468827931
0.06796215281310408,0.9995012468827931
0.06796445770874313,0.9995012468827931
0.06796676276072579,0.9995012468827931
0.06796906796906797,0.9995012468827931
0.06797137333378557,0.9995012468827931
0.06797367885489451,0.9995012468827931
0.0679759845324107,0.9995012468827931
0.06797829036635007,0.9995012468827931
0.06798059635672851,0.9995012468827931
0.06798290250356198,0.9995012468827931
0.06798520880686637,0.9995012468827931
0.06798751526665762,0.9995012468827931
0.06798982188295165,0.9995012468827931
0.0679921286557644,0.9995012468827931
0.0679944355851118,0.9995012468827931
0.06799674267100977,0.9995012468827931
0.06799904991347426,0.9995012468827931
0.0680013573125212,0.9995012468827931
0.06800366486816654,0.9995012468827931
0.06800597258042622,0.9995012468827931
0.06800828044931619,0.9995012468827931
0.06801058847485238,0.9995012468827931
0.06801289665705074,0.9995012468827931
0.06801520499592724,0.9995012468827931
0.06801982214377843,0.9995012468827931
0.06802213095278503,0.9995012468827931
0.0680244399185336,0.9995012468827931
0.06802674904104009,0.9995012468827931
0.06802905832032045,0.9995012468827931
0.06803136775639067,0.9995012468827931
0.0680336773492667,0.9995012468827931
0.06803598709896452,0.9995012468827931
0.06804060706888941,0.9995012468827931
0.06804291728914845,0.9995012468827931
0.06804522766629316,0.9995012468827931
0.06804753820033956,0.9995012468827931
0.06804984889130361,0.9995012468827931
0.0680521597392013,0.9995012468827931
0.06805447074404863,0.9995012468827931
0.06805678190586158,0.9995012468827931
0.06805909322465614,0.9995012468827931
0.0680614047004483,0.9995012468827931
0.06806371633325409,0.9995012468827931
0.06806602812308947,0.9995012468827931
0.06806834006997045,0.9995012468827931
0.06807065217391305,0.9995012468827931
0.06807296443493326,0.9995012468827931
0.06807527685304708,0.9995012468827931
0.06807758942827054,0.9995012468827931
0.06807990216061965,0.9995012468827931
0.06808221505011042,0.9995012468827931
0.06808452809675886,0.9995012468827931
0.06808684130058099,0.9995012468827931
0.06808915466159282,0.9995012468827931
0.0680914681798104,0.9995012468827931
0.06809378185524975,0.9995012468827931
0.06809609568792688,0.9995012468827931
0.06809840967785782,0.9995012468827931
0.06810072382505862,0.9995012468827931
0.0681030381295453,0.9995012468827931
0.0681053525913339,0.9995012468827931
0.06810766721044045,0.9995012468827931
0.06810998198688101,0.9995012468827931
0.06811229692067161,0.9995012468827931
0.06811461201182828,0.9995012468827931
0.0681169272603671,0.9995012468827931
0.06811924266630409,0.9995012468827931
0.06812155822965531,0.9995012468827931
0.06812387395043683,0.9995012468827931
0.06812618982866467,0.9995012468827931
0.06812850586435493,0.9995012468827931
0.06813082205752363,0.9995012468827931
0.06813313840818686,0.9995012468827931
0.06813545491636067,0.9995012468827931
0.06813777158206114,0.9995012468827931
0.06814008840530432,0.9995012468827931
0.06814240538610629,0.9995012468827931
0.06814472252448313,0.9995012468827931
0.06814703982045091,0.9995012468827931
0.06814935727402571,0.9995012468827931
0.0681516748852236,0.9995012468827931
0.06815399265406068,0.9995012468827931
0.068156310580553,0.9995012468827931
0.06815862866471668,0.9995012468827931
0.06816094690656781,0.9995012468827931
0.06816326530612245,0.9995012468827931
0.06816558386339672,0.9995012468827931
0.06817022145116848,0.9995012468827931
0.06817254048169819,0.9995012468827931
0.06817485967001191,0.9995012468827931
0.06817717901612574,0.9995012468827931
0.0681794985200558,0.9995012468827931
0.06818181818181818,0.9995012468827931
0.06818413800142901,0.9995012468827931
0.0681864579789044,0.9995012468827931
0.06818877811426044,0.9995012468827931
0.06819109840751326,0.9995012468827931
0.06819341885867901,0.9995012468827931
0.06819573946777377,0.9995012468827931
0.06819806023481369,0.9995012468827931
0.06820038115981486,0.9995012468827931
0.06820270224279346,0.9995012468827931
0.06820502348376557,0.9995012468827931
0.06817330928150846,0.999002493765586
0.06817562968005446,0.999002493765586
0.06817795023656353,0.999002493765586
0.06818027095105181,0.999002493765586
0.06818259182353542,0.999002493765586
0.0681849128540305,0.999002493765586
0.0681872340425532,0.999002493765586
0.06819187689374595,0.999002493765586
0.06819419855644832,0.999002493765586
0.06819652037724286,0.999002493765586
0.06819884235614573,0.999002493765586
0.06820116449317308,0.999002493765586
0.06820348678834105,0.999002493765586
0.06820580924166582,0.999002493765586
0.06820813185316352,0.999002493765586
0.06821045462285033,0.999002493765586
0.06821277755074241,0.999002493765586
0.0682151006368559,0.999002493765586
0.068217423881207,0.999002493765586
0.06821974728381186,0.999002493765586
0.06822207084468665,0.999002493765586
0.06822439456384755,0.999002493765586
0.06822671844131072,0.999002493765586
0.06822904247709234,0.999002493765586
0.06823136667120862,0.999002493765586
0.0682336910236757,0.999002493765586
0.06823601553450978,0.999002493765586
0.06823834020372704,0.999002493765586
0.06824066503134368,0.999002493765586
0.0682429900173759,0.999002493765586
0.06824531516183986,0.999002493765586
0.06824764046475178,0.999002493765586
0.06824996592612785,0.999002493765586
0.06825229154598425,0.999002493765586
0.06825461732433721,0.999002493765586
0.06825694326120293,0.999002493765586
0.0682592693565976,0.999002493765586
0.06826159561053743,0.999002493765586
0.06826392202303865,0.999002493765586
0.06826624859411745,0.999002493765586
0.06826857532379005,0.999002493765586
0.06827090221207267,0.999002493765586
0.06827322925898152,0.999002493765586
0.06827555646453284,0.999002493765586
0.06827788382874284,0.999002493765586
0.06828021135162775,0.999002493765586
0.06828253903320379,0.999002493765586
0.0682848668734872,0.999002493765586
0.0682871948724942,0.999002493765586
0.06828952303024104,0.999002493765586
0.06829185134674395,0.999002493765586
0.06829417982201916,0.999002493765586
0.06829650845608293,0.999002493765586
0.06829883724895147,0.999002493765586
0.06830116620064107,0.999002493765586
0.06830349531116794,0.999002493765586
0.06830582458054836,0.999002493765586
0.06830815400879856,0.999002493765586
0.06831048359593479,0.999002493765586
0.06831281334197332,0.999002493765586
0.06831514324693043,0.999002493765586
0.06831747331082233,0.999002493765586
0.06831980353366532,0.999002493765586
0.06832213391547566,0.999002493765586
0.06832446445626962,0.999002493765586
0.06832679515606345,0.999002493765586
0.06832912601487344,0.999002493765586
0.06833378820960699,0.999002493765586
0.0683361195455631,0.999002493765586
0.06833845104060048,0.999002493765586
0.06834078269473541,0.999002493765586
0.06834311450798417,0.999002493765586
0.06834544648036306,0.999002493765586
0.06834777861188836,0.999002493765586
0.06835011090257635,0.999002493765586
0.06835244335244335,0.999002493765586
0.06835477596150565,0.999002493765586
0.06835710872977954,0.999002493765586
0.06835944165728132,0.999002493765586
0.0683617747440273,0.999002493765586
0.06836410799003378,0.999002493765586
0.0683687749598935,0.999002493765586
0.06837110868377935,0.999002493765586
0.06837344256699096,0.999002493765586
0.06837577660954462,0.999002493765586
0.06837811081145666,0.999002493765586
0.06838044517274341,0.999002493765586
0.06838277969342119,0.999002493765586
0.06838511437350632,0.999002493765586
0.06838744921301512,0.999002493765586
0.06838978421196394,0.999002493765586
0.06839211937036911,0.999002493765586
0.06839445468824694,0.999002493765586
0.0683967901656138,0.999002493765586
0.068399125802486,0.999002493765586
0.0684014615988799,0.999002493765586
0.06840379755481182,0.999002493765586
0.06840613367029814,0.999002493765586
0.0684084699453552,0.999002493765586
0.06841080637999931,0.999002493765586
0.06841314297424687,0.999002493765586
0.06841547972811422,0.999002493765586
0.06841781664161771,0.999002493765586
0.0684201537147737,0.999002493765586
0.06842249094759856,0.999002493765586
0.06842482834010863,0.999002493765586
0.06842716589232031,0.999002493765586
0.06842950360424994,0.999002493765586
0.0684318414759139,0.999002493765586
0.06843417950732858,0.999002493765586
0.06843651769851032,0.999002493765586
0.06843885604947551,0.999002493765586
0.06844119456024055,0.999002493765586
0.06844353323082181,0.999002493765586
0.06844587206123565,0.999002493765586
0.06844821105149848,0.999002493765586
0.06845055020162669,0.999002493765586
0.06845288951163665,0.999002493765586
0.06845522898154477,0.999002493765586
0.06845756861136744,0.999002493765586
0.06845990840112107,0.999002493765586
0.06846224835082203,0.999002493765586
0.06846458846048674,0.999002493765586
0.0684669287301316,0.999002493765586
0.06846926915977303,0.999002493765586
0.06847160974942741,0.999002493765586
0.06847395049911117,0.999002493765586
0.06847629140884072,0.999002493765586
0.06847863247863248,0.999002493765586
0.06848097370850285,0.999002493765586
0.06848331509846828,0.999002493765586
0.06848565664854515,0.999002493765586
0.06848799835874991,0.999002493765586
0.06849034022909899,0.999002493765586
0.0684926822596088,0.999002493765586
0.0684950244502958,0.999002493765586
0.0684973668011764,0.999002493765586
0.06849970931226702,0.999002493765586
0.06850205198358413,0.999002493765586
0.06850439481514416,0.999002493765586
0.06850673780696354,0.999002493765586
0.06850908095905872,0.999002493765586
0.06851142427144616,0.999002493765586
0.06851376774414229,0.999002493765586
0.06851611137716358,0.999002493765586
0.06851845517052646,0.999002493765586
0.0685207991242474,0.999002493765586
0.06852314323834285,0.999002493765586
0.06852548751282929,0.999002493765586
0.06852783194772315,0.999002493765586
0.06853017654304092,0.999002493765586
0.06853252129879905,0.999002493765586
0.06853486621501403,0.999002493765586
0.06853721129170232,0.999002493765586
0.06854190192656469,0.999002493765586
0.06854424748477175,0.999002493765586
0.06854659320351802,0.999002493765586
0.06854893908281999,0.999002493765586
0.06855128512269414,0.999002493765586
0.06855363132315696,0.999002493765586
0.06855597768422493,0.999002493765586
0.06855832420591457,0.999002493765586
0.06856067088824234,0.999002493765586
0.06856301773122475,0.999002493765586
0.0685653647348783,0.999002493765586
0.0685677118992195,0.999002493765586
0.06857005922426483,0.999002493765586
0.06857240671003081,0.999002493765586
0.06857475435653394,0.999002493765586
0.06857710216379075,0.999002493765586
0.06857945013181771,0.999002493765586
0.06858179826063138,0.999002493765586
0.06858414655024825,0.999002493765586
0.06858649500068484,0.999002493765586
0.06858884361195768,0.999002493765586
0.06859119238408329,0.999002493765586
0.06859354131707818,0.999002493765586
0.0685958904109589,0.999002493765586
0.06859823966574198,0.999002493765586
0.06860058908144394,0.999002493765586
0.06860293865808131,0.999002493765586
0.06860528839567064,0.999002493765586
0.06860763829422846,0.999002493765586
0.06860998835377133,0.999002493765586
0.06861233857431576,0.999002493765586
0.06861468895587833,0.999002493765586
0.06861703949847556,0.999002493765586
0.06861939020212401,0.999002493765586
0.06862174106684024,0.999002493765586
0.06862409209264081,0.999002493765586
0.06862644327954226,0.999002493765586
0.06862879462756116,0.999002493765586
0.06863114613671406,0.999002493765586
0.06863349780701754,0.999002493765586
0.06863584963848816,0.999002493765586
0.06863820163114248,0.999002493765586
0.06864055378499709,0.999002493765586
0.06864290610006854,0.999002493765586
0.06864525857637342,0.999002493765586
0.0686476112139283,0.999002493765586
0.0686523169728544,0.999002493765586
0.06865467009425878,0.999002493765586
0.0686570233769795,0.999002493765586
0.06865937682103315,0.999002493765586
0.06866408419320558,0.999002493765586
0.06866643812135756,0.999002493765586
0.06866879221090884,0.999002493765586
0.06867114646187603,0.999002493765586
0.06867350087427572,0.999002493765586
0.06867585544812453,0.999002493765586
0.06867821018343906,0.999002493765586
0.06868056508023591,0.999002493765586
0.0686829201385317,0.999002493765586
0.06868527535834305,0.999002493765586
0.06868763073968656,0.999002493765586
0.06868998628257887,0.999002493765586
0.0686923419870366,0.999002493765586
0.06869469785307634,0.999002493765586
0.06869705388071475,0.999002493765586
0.06869941006996845,0.999002493765586
0.06870176642085406,0.999002493765586
0.06870412293338822,0.999002493765586
0.06870647960758755,0.999002493765586
0.06870883644346872,0.999002493765586
0.06871119344104834,0.999002493765586
0.06871355060034305,0.999002493765586
0.06871590792136952,0.999002493765586
0.06871826540414437,0.999002493765586
0.06872062304868426,0.999002493765586
0.06872298085500583,0.999002493765586
0.06872533882312575,0.999002493765586
0.06872769695306066,0.999002493765586
0.06873005524482723,0.999002493765586
0.06873241369844212,0.999002493765586
0.06873477231392197,0.999002493765586
0.06873713109128346,0.999002493765586
0.06873949003054326,0.999002493765586
0.06874184913171803,0.999002493765586
0.06874420839482445,0.999002493765586
0.06874656781987919,0.999002493765586
0.06875128715590033,0.999002493765586
0.06875364706690008,0.999002493765586
0.06875600713991487,0.999002493765586
0.06875836737496138,0.999002493765586
0.06872639890147614,0.9985037406483791
0.06872875828212434,0.9985037406483791
0.06873111782477341,0.9985037406483791
0.06873347752944003,0.9985037406483791
0.0687358373961409,0.9985037406483791
0.0687381974248927,0.9985037406483791
0.06874055761571213,0.9985037406483791
0.06874291796861587,0.9985037406483791
0.06874527848362064,0.9985037406483791
0.06874763916074311,0.9985037406483791
0.06875,0.9985037406483791
0.06875236100140801,0.9985037406483791
0.06875472216498386,0.9985037406483791
0.06875708349074423,0.9985037406483791
0.06875944497870587,0.9985037406483791
0.06876180662888545,0.9985037406483791
0.06877125485211776,0.9985037406483791
0.06877361731363793,0.9985037406483791
0.06877597993747638,0.9985037406483791
0.06877834272364985,0.9985037406483791
0.06878070567217508,0.9985037406483791
0.06878306878306878,0.9985037406483791
0.06878543205634771,0.9985037406483791
0.06878779549202858,0.9985037406483791
0.06879015909012817,0.9985037406483791
0.06879252285066319,0.9985037406483791
0.0687948867736504,0.9985037406483791
0.06879725085910653,0.9985037406483791
0.06879961510704835,0.9985037406483791
0.06880197951749262,0.9985037406483791
0.06880434409045606,0.9985037406483791
0.06880670882595545,0.9985037406483791
0.06880907372400756,0.9985037406483791
0.06881143878462913,0.9985037406483791
0.06881380400783693,0.9985037406483791
0.06881616939364774,0.9985037406483791
0.0688185349420783,0.9985037406483791
0.06882090065314542,0.9985037406483791
0.06882326652686582,0.9985037406483791
0.06882563256325633,0.9985037406483791
0.06882799876233368,0.9985037406483791
0.0688303651241147,0.9985037406483791
0.06883273164861613,0.9985037406483791
0.06883509833585477,0.9985037406483791
0.06883746518584741,0.9985037406483791
0.06883983219861083,0.9985037406483791
0.06884219937416182,0.9985037406483791
0.0688445667125172,0.9985037406483791
0.06884693421369373,0.9985037406483791
0.06884930187770823,0.9985037406483791
0.0688516697045775,0.9985037406483791
0.06885403769431833,0.9985037406483791
0.06885640584694755,0.9985037406483791
0.06885877416248194,0.9985037406483791
0.06886114264093833,0.9985037406483791
0.06886351128233352,0.9985037406483791
0.06886588008668433,0.9985037406483791
0.06886824905400757,0.9985037406483791
0.06887061818432007,0.9985037406483791
0.06887298747763863,0.9985037406483791
0.06887535693398011,0.9985037406483791
0.06887772655336132,0.9985037406483791
0.06888009633579907,0.9985037406483791
0.06888246628131021,0.9985037406483791
0.06888483638991157,0.9985037406483791
0.06888720666161999,0.9985037406483791
0.06888957709645228,0.9985037406483791
0.06889194769442533,0.9985037406483791
0.06889431845555594,0.9985037406483791
0.06889668937986097,0.9985037406483791
0.06889906046735726,0.9985037406483791
0.06890143171806168,0.9985037406483791
0.06890380313199106,0.9985037406483791
0.06890617470916224,0.9985037406483791
0.06890854644959213,0.9985037406483791
0.06891091835329753,0.9985037406483791
0.06891329042029534,0.9985037406483791
0.06891566265060241,0.9985037406483791
0.0689180350442356,0.9985037406483791
0.06892040760121179,0.9985037406483791
